id,port_id,date,congestion_score,data_provenance
1865,3,2025-10-17,39.46,SIMULATED
1866,3,2025-10-18,37.97,SIMULATED
1867,3,2025-10-19,37.4,SIMULATED
1868,3,2025-10-20,33.84,SIMULATED
1869,3,2025-10-21,29.85,SIMULATED
1870,3,2025-10-22,33.93,SIMULATED
1871,3,2025-10-23,32.07,SIMULATED
1872,3,2025-10-24,33.35,SIMULATED
1873,3,2025-10-25,48.29,SIMULATED
1874,3,2025-10-26,48.02,SIMULATED
1875,3,2025-10-27,46.94,SIMULATED
1876,3,2025-10-28,42.14,SIMULATED
1877,3,2025-10-29,44.0,SIMULATED
1878,3,2025-10-30,41.34,SIMULATED
1879,3,2025-10-31,41.52,SIMULATED
1880,3,2025-11-01,57.22,SIMULATED
1881,3,2025-11-02,58.56,SIMULATED
1882,3,2025-11-03,53.72,SIMULATED
1883,3,2025-11-04,47.38,SIMULATED
1884,3,2025-11-05,52.5,SIMULATED
1885,3,2025-11-06,46.34,SIMULATED
1886,3,2025-11-07,46.55,SIMULATED
1887,3,2025-11-08,44.27,SIMULATED
1888,3,2025-11-09,40.42,SIMULATED
1889,3,2025-11-10,37.36,SIMULATED
1890,3,2025-11-11,37.21,SIMULATED
1891,3,2025-11-12,40.26,SIMULATED
1892,3,2025-11-13,35.51,SIMULATED
1893,3,2025-11-14,34.37,SIMULATED
1894,3,2025-11-15,38.73,SIMULATED
1895,3,2025-11-16,35.54,SIMULATED
1896,3,2025-11-17,35.19,SIMULATED
1897,3,2025-11-18,29.23,SIMULATED
1898,3,2025-11-19,33.65,SIMULATED
1899,3,2025-11-20,33.08,SIMULATED
1900,3,2025-11-21,35.15,SIMULATED
1901,3,2025-11-22,37.15,SIMULATED
1902,3,2025-11-23,35.03,SIMULATED
1903,3,2025-11-24,38.48,SIMULATED
1904,3,2025-11-25,34.99,SIMULATED
1905,3,2025-11-26,34.75,SIMULATED
1906,3,2025-11-27,39.12,SIMULATED
1907,3,2025-11-28,38.13,SIMULATED
1908,3,2025-11-29,52.63,SIMULATED
1909,3,2025-11-30,47.78,SIMULATED
1910,3,2025-12-01,43.22,SIMULATED
1911,3,2025-12-02,36.7,SIMULATED
1912,3,2025-12-03,35.38,SIMULATED
1913,3,2025-12-04,31.23,SIMULATED
1914,3,2025-12-05,27.29,SIMULATED
1915,3,2025-12-06,24.69,SIMULATED
1916,3,2025-12-07,22.4,SIMULATED
1917,3,2025-12-08,27.47,SIMULATED
1918,3,2025-12-09,28.36,SIMULATED
1919,3,2025-12-10,30.02,SIMULATED
1920,3,2025-12-11,29.28,SIMULATED
1921,3,2025-12-12,36.7,SIMULATED
1922,3,2025-12-13,35.01,SIMULATED
1923,3,2025-12-14,32.5,SIMULATED
1924,3,2025-12-15,26.94,SIMULATED
1925,3,2025-12-16,22.77,SIMULATED
1926,3,2025-12-17,18.11,SIMULATED
1927,3,2025-12-18,22.92,SIMULATED
1928,3,2025-12-19,19.01,SIMULATED
1929,3,2025-12-20,16.89,SIMULATED
1930,3,2025-12-21,16.75,SIMULATED
1931,3,2025-12-22,16.33,SIMULATED
1932,3,2025-12-23,19.66,SIMULATED
1933,3,2025-12-24,23.94,SIMULATED
1934,3,2025-12-25,21.35,SIMULATED
1935,3,2025-12-26,26.3,SIMULATED
1936,3,2025-12-27,34.98,SIMULATED
1937,3,2025-12-28,32.82,SIMULATED
1938,3,2025-12-29,25.42,SIMULATED
1939,3,2025-12-30,26.29,SIMULATED
1940,3,2025-12-31,28.3,SIMULATED
1941,3,2026-01-01,26.51,SIMULATED
1942,3,2026-01-02,25.47,SIMULATED
1943,3,2026-01-03,21.88,SIMULATED
1944,3,2026-01-04,20.09,SIMULATED
1945,3,2026-01-05,21.26,SIMULATED
1946,3,2026-01-06,24.11,SIMULATED
1947,3,2026-01-07,19.0,SIMULATED
1948,3,2026-01-08,18.45,SIMULATED
1949,3,2026-01-09,20.89,SIMULATED
1950,3,2026-01-10,18.56,SIMULATED
1951,3,2026-01-11,15.16,SIMULATED
1952,3,2026-01-12,12.48,SIMULATED
1953,3,2026-01-13,14.63,SIMULATED
1954,3,2026-01-14,14.77,SIMULATED
1955,3,2026-01-15,22.76,SIMULATED
1956,3,2026-01-16,21.69,SIMULATED
1957,3,2026-01-17,13.73,SIMULATED
1958,3,2026-01-18,8.98,SIMULATED
1959,3,2026-01-19,9.96,SIMULATED
1960,3,2026-01-20,13.08,SIMULATED
1961,3,2026-01-21,11.09,SIMULATED
1962,3,2026-01-22,17.95,SIMULATED
1963,3,2026-01-23,21.26,SIMULATED
1964,3,2026-01-24,10.5,SIMULATED
1965,3,2026-01-25,10.93,SIMULATED
1966,3,2026-01-26,14.29,SIMULATED
1967,3,2026-01-27,15.49,SIMULATED
1968,3,2026-01-28,16.53,SIMULATED
1969,3,2026-01-29,16.91,SIMULATED
1970,3,2026-01-30,20.32,SIMULATED
1971,3,2026-01-31,22.51,SIMULATED
1972,3,2026-02-01,28.35,SIMULATED
1973,3,2026-02-02,29.7,SIMULATED
1974,3,2026-02-03,27.01,SIMULATED
1975,3,2026-02-04,30.35,SIMULATED
1976,3,2026-02-05,25.99,SIMULATED
1977,3,2026-02-06,26.29,SIMULATED
1978,3,2026-02-07,27.37,SIMULATED
1979,3,2026-02-08,24.3,SIMULATED
1980,3,2026-02-09,24.76,SIMULATED
1981,3,2026-02-10,19.72,SIMULATED
1982,3,2026-02-11,21.95,SIMULATED
1983,3,2026-02-12,22.4,SIMULATED
1984,3,2026-02-13,22.47,SIMULATED
1985,3,2026-02-14,22.08,SIMULATED
1986,3,2026-02-15,29.53,SIMULATED
1987,3,2026-02-16,20.97,SIMULATED
1988,3,2026-02-17,24.7,SIMULATED
1989,3,2026-02-18,30.47,SIMULATED
1990,3,2026-02-19,32.57,SIMULATED
1991,3,2026-02-20,32.58,SIMULATED
1992,3,2026-02-21,33.84,SIMULATED
1993,3,2026-02-22,29.01,SIMULATED
1994,3,2026-02-23,31.43,SIMULATED
1995,3,2026-02-24,22.94,SIMULATED
1996,3,2026-02-25,18.43,SIMULATED
1997,3,2026-02-26,14.81,SIMULATED
1998,3,2026-02-27,12.16,SIMULATED
1999,3,2026-02-28,17.08,SIMULATED
2000,3,2026-03-01,14.46,SIMULATED
2001,3,2026-03-02,13.7,SIMULATED
2002,3,2026-03-03,12.12,SIMULATED
2003,3,2026-03-04,13.9,SIMULATED
2004,3,2026-03-05,20.74,SIMULATED
2005,3,2026-03-06,26.24,SIMULATED
2006,3,2026-03-07,26.32,SIMULATED
2007,3,2026-03-08,26.21,SIMULATED
2008,3,2026-03-09,27.83,SIMULATED
2009,3,2026-03-10,26.79,SIMULATED
2010,3,2026-03-11,19.57,SIMULATED
2011,3,2026-03-12,17.08,SIMULATED
2012,3,2026-03-13,21.66,SIMULATED
2013,3,2026-03-14,21.51,SIMULATED
2014,3,2026-03-15,22.1,SIMULATED
2015,3,2026-03-16,19.48,SIMULATED
2016,3,2026-03-17,20.0,SIMULATED
2017,3,2026-03-18,21.43,SIMULATED
2018,3,2026-03-19,32.2,SIMULATED
2019,3,2026-03-20,24.8,SIMULATED
2020,3,2026-03-21,15.74,SIMULATED
2021,3,2026-03-22,19.06,SIMULATED
2022,3,2026-03-23,18.69,SIMULATED
2023,3,2026-03-24,23.01,SIMULATED
2024,3,2026-03-25,23.21,SIMULATED
2025,3,2026-03-26,15.65,SIMULATED
2026,3,2026-03-27,21.87,SIMULATED
2027,3,2026-03-28,23.48,SIMULATED
2028,3,2026-03-29,17.47,SIMULATED
2029,3,2026-03-30,21.65,SIMULATED
2030,3,2026-03-31,23.94,SIMULATED
2031,3,2026-04-01,29.29,SIMULATED
2032,3,2026-04-02,32.55,SIMULATED
2033,3,2026-04-03,29.5,SIMULATED
2034,3,2026-04-04,33.9,SIMULATED
2035,3,2026-04-05,33.33,SIMULATED
2036,3,2026-04-06,29.85,SIMULATED
2037,3,2026-04-07,28.14,SIMULATED
2038,3,2026-04-08,26.95,SIMULATED
2039,3,2026-04-09,24.97,SIMULATED
2040,3,2026-04-10,28.04,SIMULATED
2041,3,2026-04-11,26.81,SIMULATED
2042,3,2026-04-12,34.05,SIMULATED
2043,3,2026-04-13,35.35,SIMULATED
2044,3,2026-04-14,33.44,SIMULATED
2045,3,2026-04-15,39.39,SIMULATED
2046,3,2026-04-16,43.37,SIMULATED
2047,3,2026-04-17,47.95,SIMULATED
2048,3,2026-04-18,47.72,SIMULATED
2049,3,2026-04-19,45.29,SIMULATED
2050,3,2026-04-20,50.48,SIMULATED
2051,3,2026-04-21,44.11,SIMULATED
2052,3,2026-04-22,33.67,SIMULATED
2053,3,2026-04-23,35.0,SIMULATED
2054,3,2026-04-24,36.85,SIMULATED
2055,3,2026-04-25,35.33,SIMULATED
2056,3,2026-04-26,34.96,SIMULATED
2057,3,2026-04-27,37.12,SIMULATED
2058,3,2026-04-28,38.27,SIMULATED
2059,3,2026-04-29,36.12,SIMULATED
2060,3,2026-04-30,39.95,SIMULATED
2061,3,2026-05-01,41.18,SIMULATED
2062,3,2026-05-02,37.98,SIMULATED
2063,3,2026-05-03,38.38,SIMULATED
2064,3,2026-05-04,32.63,SIMULATED
2065,3,2026-05-05,33.37,SIMULATED
2066,3,2026-05-06,32.05,SIMULATED
2067,3,2026-05-07,36.38,SIMULATED
2068,3,2026-05-08,35.19,SIMULATED
2069,3,2026-05-09,38.73,SIMULATED
2070,3,2026-05-10,38.04,SIMULATED
2071,3,2026-05-11,41.71,SIMULATED
2072,3,2026-05-12,43.34,SIMULATED
2073,3,2026-05-13,43.55,SIMULATED
2074,3,2026-05-14,32.96,SIMULATED
2075,3,2026-05-15,33.09,SIMULATED
2076,3,2026-05-16,27.79,SIMULATED
2077,3,2026-05-17,33.48,SIMULATED
2078,3,2026-05-18,32.53,SIMULATED
2079,3,2026-05-19,38.44,SIMULATED
2080,3,2026-05-20,40.53,SIMULATED
2081,3,2026-05-21,42.27,SIMULATED
2082,3,2026-05-22,47.68,SIMULATED
2083,3,2026-05-23,44.24,SIMULATED
2084,3,2026-05-24,48.09,SIMULATED
2085,3,2026-05-25,49.14,SIMULATED
2086,3,2026-05-26,41.2,SIMULATED
2087,3,2026-05-27,42.01,SIMULATED
2088,3,2026-05-28,46.83,SIMULATED
2089,3,2026-05-29,46.15,SIMULATED
2090,3,2026-05-30,43.31,SIMULATED
2091,3,2026-05-31,46.72,SIMULATED
2092,3,2026-06-01,44.24,SIMULATED
2093,3,2026-06-02,45.66,SIMULATED
2094,3,2026-06-03,44.03,SIMULATED
2095,3,2026-06-04,38.53,SIMULATED
2096,3,2026-06-05,45.28,SIMULATED
2097,3,2026-06-06,41.1,SIMULATED
2098,3,2026-06-07,40.54,SIMULATED
2099,3,2026-06-08,39.22,SIMULATED
2100,3,2026-06-09,35.82,SIMULATED
2101,3,2026-06-10,36.55,SIMULATED
2102,3,2026-06-11,37.95,SIMULATED
2103,3,2026-06-12,39.66,SIMULATED
2104,3,2026-06-13,39.93,SIMULATED
2105,3,2026-06-14,51.2,SIMULATED
2106,3,2026-06-15,49.67,SIMULATED
2107,3,2026-06-16,43.23,SIMULATED
2108,3,2026-06-17,34.49,SIMULATED
2109,3,2026-06-18,33.71,SIMULATED
2110,3,2026-06-19,29.49,SIMULATED
2111,3,2026-06-20,26.8,SIMULATED
2112,3,2026-06-21,26.97,SIMULATED
2113,3,2026-06-22,27.05,SIMULATED
2114,3,2026-06-23,31.65,SIMULATED
2115,3,2026-06-24,29.01,SIMULATED
2116,3,2026-06-25,28.29,SIMULATED
2117,3,2026-06-26,32.31,SIMULATED
2118,3,2026-06-27,23.7,SIMULATED
2119,3,2026-06-28,28.04,SIMULATED
2120,3,2026-06-29,27.93,SIMULATED
2121,3,2026-06-30,31.72,SIMULATED
2122,3,2026-07-01,26.59,SIMULATED
2123,3,2026-07-02,25.27,SIMULATED
2124,3,2026-07-03,28.4,SIMULATED
2125,3,2026-07-04,24.34,SIMULATED
2126,3,2026-07-05,27.24,SIMULATED
2127,3,2026-07-06,24.52,SIMULATED
2128,3,2026-07-07,33.16,SIMULATED
2129,3,2026-07-08,41.44,SIMULATED
2130,3,2026-07-09,43.13,SIMULATED
2131,3,2026-07-10,40.24,SIMULATED
2132,3,2026-07-11,36.83,SIMULATED
2133,3,2026-07-12,41.63,SIMULATED
2134,3,2026-07-13,43.71,SIMULATED
2135,3,2026-07-14,43.3,SIMULATED
2136,3,2026-07-15,37.39,SIMULATED
2137,3,2026-07-16,36.19,SIMULATED
2138,3,2026-07-17,41.56,SIMULATED
2139,3,2026-07-18,39.97,SIMULATED
2140,3,2026-07-19,48.98,SIMULATED
2141,3,2026-07-20,52.24,SIMULATED
2142,3,2026-07-21,48.81,SIMULATED
2143,3,2026-07-22,47.32,SIMULATED
2144,3,2026-07-23,46.73,SIMULATED
2145,3,2026-07-24,42.29,SIMULATED
2146,3,2026-07-25,41.51,SIMULATED
2147,3,2026-07-26,39.05,SIMULATED
2148,3,2026-07-27,35.83,SIMULATED
2149,3,2026-07-28,34.86,SIMULATED
2150,3,2026-07-29,32.47,SIMULATED
2151,3,2026-07-30,37.7,SIMULATED
2152,3,2026-07-31,35.66,SIMULATED
2153,3,2026-08-01,38.46,SIMULATED
2154,3,2026-08-02,41.19,SIMULATED
2155,3,2026-08-03,37.08,SIMULATED
2156,3,2026-08-04,28.69,SIMULATED
2157,3,2026-08-05,24.61,SIMULATED
2158,3,2026-08-06,27.29,SIMULATED
2159,3,2026-08-07,36.82,SIMULATED
2160,3,2026-08-08,34.0,SIMULATED
2161,3,2026-08-09,36.8,SIMULATED
2162,3,2026-08-10,38.53,SIMULATED
2163,3,2026-08-11,37.9,SIMULATED
2164,3,2026-08-12,42.38,SIMULATED
2165,3,2026-08-13,41.32,SIMULATED
2166,3,2026-08-14,43.85,SIMULATED
2167,3,2026-08-15,50.25,SIMULATED
2168,3,2026-08-16,46.91,SIMULATED
2169,3,2026-08-17,45.93,SIMULATED
2170,3,2026-08-18,43.54,SIMULATED
2171,3,2026-08-19,38.39,SIMULATED
2172,3,2026-08-20,43.11,SIMULATED
2173,3,2026-08-21,44.75,SIMULATED
2174,3,2026-08-22,48.26,SIMULATED
2175,3,2026-08-23,50.78,SIMULATED
2176,3,2026-08-24,50.04,SIMULATED
2177,3,2026-08-25,43.91,SIMULATED
2178,3,2026-08-26,37.53,SIMULATED
2179,3,2026-08-27,35.94,SIMULATED
2180,3,2026-08-28,35.59,SIMULATED
2181,3,2026-08-29,39.12,SIMULATED
2182,3,2026-08-30,38.16,SIMULATED
2183,3,2026-08-31,42.5,SIMULATED
2184,3,2026-09-01,39.95,SIMULATED
2185,3,2026-09-02,44.41,SIMULATED
2186,3,2026-09-03,39.91,SIMULATED
2187,3,2026-09-04,44.76,SIMULATED
2188,3,2026-09-05,40.35,SIMULATED
2189,3,2026-09-06,33.3,SIMULATED
2190,3,2026-09-07,33.51,SIMULATED
2191,3,2026-09-08,32.77,SIMULATED
2192,3,2026-09-09,23.23,SIMULATED
2193,3,2026-09-10,23.98,SIMULATED
2194,4,2024-09-10,73.12,SIMULATED
2195,4,2024-09-11,66.69,SIMULATED
2196,4,2024-09-12,64.7,SIMULATED
2197,4,2024-09-13,69.08,SIMULATED
2198,4,2024-09-14,73.83,SIMULATED
2199,4,2024-09-15,77.95,SIMULATED
2200,4,2024-09-16,73.75,SIMULATED
2201,4,2024-09-17,74.56,SIMULATED
2202,4,2024-09-18,67.92,SIMULATED
2203,4,2024-09-19,69.71,SIMULATED
2204,4,2024-09-20,68.56,SIMULATED
2205,4,2024-09-21,71.85,SIMULATED
2206,4,2024-09-22,72.76,SIMULATED
2207,4,2024-09-23,73.65,SIMULATED
2208,4,2024-09-24,73.91,SIMULATED
2209,4,2024-09-25,72.64,SIMULATED
2210,4,2024-09-26,72.29,SIMULATED
2211,4,2024-09-27,71.67,SIMULATED
2212,4,2024-09-28,72.99,SIMULATED
2213,4,2024-09-29,75.86,SIMULATED
2214,4,2024-09-30,77.85,SIMULATED
2215,4,2024-10-01,74.33,SIMULATED
2216,4,2024-10-02,72.29,SIMULATED
2217,4,2024-10-03,73.58,SIMULATED
2218,4,2024-10-04,74.15,SIMULATED
2219,4,2024-10-05,77.89,SIMULATED
2220,4,2024-10-06,71.05,SIMULATED
2221,4,2024-10-07,70.21,SIMULATED
2222,4,2024-10-08,68.91,SIMULATED
2223,4,2024-10-09,73.91,SIMULATED
2224,4,2024-10-10,74.85,SIMULATED
2225,4,2024-10-11,74.31,SIMULATED
2226,4,2024-10-12,71.15,SIMULATED
2227,4,2024-10-13,68.55,SIMULATED
2228,4,2024-10-14,77.92,SIMULATED
2229,4,2024-10-15,82.53,SIMULATED
2230,4,2024-10-16,78.85,SIMULATED
2231,4,2024-10-17,79.35,SIMULATED
2232,4,2024-10-18,85.42,SIMULATED
2233,4,2024-10-19,89.03,SIMULATED
2234,4,2024-10-20,86.21,SIMULATED
2235,4,2024-10-21,85.63,SIMULATED
2236,4,2024-10-22,83.92,SIMULATED
2237,4,2024-10-23,86.49,SIMULATED
2238,4,2024-10-24,89.26,SIMULATED
2239,4,2024-10-25,91.2,SIMULATED
2240,4,2024-10-26,91.5,SIMULATED
2241,4,2024-10-27,91.07,SIMULATED
2242,4,2024-10-28,89.5,SIMULATED
2243,4,2024-10-29,90.26,SIMULATED
2244,4,2024-10-30,93.27,SIMULATED
2245,4,2024-10-31,91.69,SIMULATED
2246,4,2024-11-01,93.71,SIMULATED
2247,4,2024-11-02,98.0,SIMULATED
2248,4,2024-11-03,97.23,SIMULATED
2249,4,2024-11-04,96.54,SIMULATED
2250,4,2024-11-05,98.0,SIMULATED
2251,4,2024-11-06,93.89,SIMULATED
2252,4,2024-11-07,92.74,SIMULATED
2253,4,2024-11-08,94.46,SIMULATED
2254,4,2024-11-09,93.52,SIMULATED
2255,4,2024-11-10,89.7,SIMULATED
2256,4,2024-11-11,89.16,SIMULATED
2257,4,2024-11-12,89.28,SIMULATED
2258,4,2024-11-13,84.82,SIMULATED
2259,4,2024-11-14,85.85,SIMULATED
2260,4,2024-11-15,80.6,SIMULATED
2261,4,2024-11-16,86.13,SIMULATED
2262,4,2024-11-17,84.42,SIMULATED
2263,4,2024-11-18,88.9,SIMULATED
2264,4,2024-11-19,90.02,SIMULATED
2265,4,2024-11-20,90.26,SIMULATED
2266,4,2024-11-21,91.94,SIMULATED
2267,4,2024-11-22,90.46,SIMULATED
2268,4,2024-11-23,94.18,SIMULATED
2269,4,2024-11-24,93.07,SIMULATED
2270,4,2024-11-25,95.94,SIMULATED
2271,4,2024-11-26,94.28,SIMULATED
2272,4,2024-11-27,91.27,SIMULATED
2273,4,2024-11-28,87.4,SIMULATED
2274,4,2024-11-29,86.01,SIMULATED
2275,4,2024-11-30,84.97,SIMULATED
2276,4,2024-12-01,81.69,SIMULATED
2277,4,2024-12-02,87.76,SIMULATED
2278,4,2024-12-03,89.74,SIMULATED
2279,4,2024-12-04,90.81,SIMULATED
2280,4,2024-12-05,86.39,SIMULATED
2281,4,2024-12-06,81.99,SIMULATED
2282,4,2024-12-07,79.67,SIMULATED
2283,4,2024-12-08,75.41,SIMULATED
2284,4,2024-12-09,69.52,SIMULATED
2285,4,2024-12-10,67.08,SIMULATED
2286,4,2024-12-11,60.93,SIMULATED
2287,4,2024-12-12,64.63,SIMULATED
2288,4,2024-12-13,64.84,SIMULATED
2289,4,2024-12-14,59.15,SIMULATED
2290,4,2024-12-15,58.03,SIMULATED
2291,4,2024-12-16,47.75,SIMULATED
2292,4,2024-12-17,49.39,SIMULATED
2293,4,2024-12-18,51.13,SIMULATED
2294,4,2024-12-19,44.91,SIMULATED
2295,4,2024-12-20,50.73,SIMULATED
2296,4,2024-12-21,51.17,SIMULATED
2297,4,2024-12-22,45.5,SIMULATED
2298,4,2024-12-23,44.64,SIMULATED
2299,4,2024-12-24,49.96,SIMULATED
2300,4,2024-12-25,50.03,SIMULATED
2301,4,2024-12-26,53.78,SIMULATED
2302,4,2024-12-27,50.44,SIMULATED
2303,4,2024-12-28,54.05,SIMULATED
2304,4,2024-12-29,52.27,SIMULATED
2305,4,2024-12-30,50.68,SIMULATED
2306,4,2024-12-31,53.15,SIMULATED
2307,4,2025-01-01,53.57,SIMULATED
2308,4,2025-01-02,49.23,SIMULATED
2309,4,2025-01-03,53.57,SIMULATED
2310,4,2025-01-04,53.04,SIMULATED
2311,4,2025-01-05,50.12,SIMULATED
2312,4,2025-01-06,47.71,SIMULATED
2313,4,2025-01-07,51.46,SIMULATED
2314,4,2025-01-08,49.12,SIMULATED
2315,4,2025-01-09,45.89,SIMULATED
2316,4,2025-01-10,44.23,SIMULATED
2317,4,2025-01-11,46.44,SIMULATED
2318,4,2025-01-12,51.03,SIMULATED
2319,4,2025-01-13,51.67,SIMULATED
2320,4,2025-01-14,54.18,SIMULATED
2321,4,2025-01-15,53.07,SIMULATED
2322,4,2025-01-16,56.76,SIMULATED
2323,4,2025-01-17,61.17,SIMULATED
2324,4,2025-01-18,57.9,SIMULATED
2325,4,2025-01-19,57.0,SIMULATED
2326,4,2025-01-20,55.83,SIMULATED
2327,4,2025-01-21,58.75,SIMULATED
2328,4,2025-01-22,57.55,SIMULATED
2329,4,2025-01-23,60.97,SIMULATED
2330,4,2025-01-24,58.18,SIMULATED
2331,4,2025-01-25,57.26,SIMULATED
2332,4,2025-01-26,53.41,SIMULATED
2333,4,2025-01-27,55.0,SIMULATED
2334,4,2025-01-28,50.99,SIMULATED
2335,4,2025-01-29,50.38,SIMULATED
2336,4,2025-01-30,51.12,SIMULATED
2337,4,2025-01-31,49.71,SIMULATED
2338,4,2025-02-01,50.04,SIMULATED
2339,4,2025-02-02,43.67,SIMULATED
2340,4,2025-02-03,50.42,SIMULATED
2341,4,2025-02-04,49.39,SIMULATED
2342,4,2025-02-05,45.07,SIMULATED
2343,4,2025-02-06,43.08,SIMULATED
2344,4,2025-02-07,40.35,SIMULATED
2345,4,2025-02-08,40.03,SIMULATED
2346,4,2025-02-09,38.91,SIMULATED
2347,4,2025-02-10,49.65,SIMULATED
2348,4,2025-02-11,59.49,SIMULATED
2349,4,2025-02-12,63.06,SIMULATED
2350,4,2025-02-13,61.55,SIMULATED
2351,4,2025-02-14,57.98,SIMULATED
2352,4,2025-02-15,57.66,SIMULATED
2353,4,2025-02-16,59.19,SIMULATED
2354,4,2025-02-17,54.32,SIMULATED
2355,4,2025-02-18,53.84,SIMULATED
2356,4,2025-02-19,49.91,SIMULATED
2357,4,2025-02-20,53.48,SIMULATED
2358,4,2025-02-21,55.68,SIMULATED
2359,4,2025-02-22,58.49,SIMULATED
2360,4,2025-02-23,51.51,SIMULATED
2361,4,2025-02-24,54.72,SIMULATED
2362,4,2025-02-25,48.59,SIMULATED
2363,4,2025-02-26,42.94,SIMULATED
2364,4,2025-02-27,41.75,SIMULATED
2365,4,2025-02-28,49.71,SIMULATED
2366,4,2025-03-01,43.39,SIMULATED
2367,4,2025-03-02,44.81,SIMULATED
2368,4,2025-03-03,47.38,SIMULATED
2369,4,2025-03-04,44.0,SIMULATED
2370,4,2025-03-05,46.45,SIMULATED
2371,4,2025-03-06,44.43,SIMULATED
2372,4,2025-03-07,49.27,SIMULATED
2373,4,2025-03-08,51.33,SIMULATED
2374,4,2025-03-09,52.21,SIMULATED
2375,4,2025-03-10,51.17,SIMULATED
2376,4,2025-03-11,49.92,SIMULATED
2377,4,2025-03-12,46.41,SIMULATED
2378,4,2025-03-13,45.42,SIMULATED
2379,4,2025-03-14,51.85,SIMULATED
2380,4,2025-03-15,44.45,SIMULATED
2381,4,2025-03-16,53.94,SIMULATED
2382,4,2025-03-17,60.9,SIMULATED
2383,4,2025-03-18,62.47,SIMULATED
2384,4,2025-03-19,59.25,SIMULATED
2385,4,2025-03-20,53.83,SIMULATED
2386,4,2025-03-21,52.25,SIMULATED
2387,4,2025-03-22,50.18,SIMULATED
2388,4,2025-03-23,44.52,SIMULATED
2389,4,2025-03-24,41.96,SIMULATED
2390,4,2025-03-25,37.1,SIMULATED
2391,4,2025-03-26,45.63,SIMULATED
2392,4,2025-03-27,48.84,SIMULATED
2393,4,2025-03-28,47.55,SIMULATED
2394,4,2025-03-29,44.06,SIMULATED
2395,4,2025-03-30,47.49,SIMULATED
2396,4,2025-03-31,52.18,SIMULATED
2397,4,2025-04-01,53.74,SIMULATED
2398,4,2025-04-02,58.36,SIMULATED
2399,4,2025-04-03,65.1,SIMULATED
2400,4,2025-04-04,63.19,SIMULATED
2401,4,2025-04-05,71.5,SIMULATED
2402,4,2025-04-06,72.05,SIMULATED
2403,4,2025-04-07,70.99,SIMULATED
2404,4,2025-04-08,74.22,SIMULATED
2405,4,2025-04-09,70.6,SIMULATED
2406,4,2025-04-10,74.26,SIMULATED
2407,4,2025-04-11,72.6,SIMULATED
2408,4,2025-04-12,83.16,SIMULATED
2409,4,2025-04-13,83.73,SIMULATED
2410,4,2025-04-14,90.39,SIMULATED
2411,4,2025-04-15,89.21,SIMULATED
2412,4,2025-04-16,98.0,SIMULATED
2413,4,2025-04-17,96.01,SIMULATED
2414,4,2025-04-18,98.0,SIMULATED
2415,4,2025-04-19,95.73,SIMULATED
2416,4,2025-04-20,98.0,SIMULATED
2417,4,2025-04-21,96.99,SIMULATED
2418,4,2025-04-22,95.76,SIMULATED
2419,4,2025-04-23,95.72,SIMULATED
2420,4,2025-04-24,93.22,SIMULATED
2421,4,2025-04-25,89.37,SIMULATED
2422,4,2025-04-26,86.57,SIMULATED
2423,4,2025-04-27,83.54,SIMULATED
2424,4,2025-04-28,87.41,SIMULATED
2425,4,2025-04-29,84.45,SIMULATED
2426,4,2025-04-30,84.28,SIMULATED
2427,4,2025-05-01,83.53,SIMULATED
2428,4,2025-05-02,82.27,SIMULATED
2429,4,2025-05-03,77.39,SIMULATED
2430,4,2025-05-04,78.74,SIMULATED
2431,4,2025-05-05,82.49,SIMULATED
2432,4,2025-05-06,80.41,SIMULATED
2433,4,2025-05-07,79.23,SIMULATED
2434,4,2025-05-08,82.66,SIMULATED
2435,4,2025-05-09,88.73,SIMULATED
2436,4,2025-05-10,98.0,SIMULATED
2437,4,2025-05-11,98.0,SIMULATED
2438,4,2025-05-12,96.4,SIMULATED
2439,4,2025-05-13,98.0,SIMULATED
2440,4,2025-05-14,98.0,SIMULATED
2441,4,2025-05-15,98.0,SIMULATED
2442,4,2025-05-16,98.0,SIMULATED
2443,4,2025-05-17,91.53,SIMULATED
2444,4,2025-05-18,89.55,SIMULATED
2445,4,2025-05-19,89.43,SIMULATED
2446,4,2025-05-20,82.05,SIMULATED
2447,4,2025-05-21,84.45,SIMULATED
2448,4,2025-05-22,84.56,SIMULATED
2449,4,2025-05-23,89.54,SIMULATED
2450,4,2025-05-24,93.58,SIMULATED
2451,4,2025-05-25,98.0,SIMULATED
2452,4,2025-05-26,98.0,SIMULATED
2453,4,2025-05-27,96.22,SIMULATED
2454,4,2025-05-28,91.23,SIMULATED
2455,4,2025-05-29,93.04,SIMULATED
2456,4,2025-05-30,95.7,SIMULATED
2457,4,2025-05-31,93.28,SIMULATED
2458,4,2025-06-01,87.65,SIMULATED
2459,4,2025-06-02,87.59,SIMULATED
2460,4,2025-06-03,87.34,SIMULATED
2461,4,2025-06-04,82.41,SIMULATED
2462,4,2025-06-05,81.69,SIMULATED
2463,4,2025-06-06,77.88,SIMULATED
2464,4,2025-06-07,83.0,SIMULATED
2465,4,2025-06-08,84.99,SIMULATED
2466,4,2025-06-09,85.97,SIMULATED
2467,4,2025-06-10,81.88,SIMULATED
2468,4,2025-06-11,84.13,SIMULATED
2469,4,2025-06-12,89.97,SIMULATED
2470,4,2025-06-13,85.93,SIMULATED
2471,4,2025-06-14,85.47,SIMULATED
